SP,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
22,13.850551491425028,12.059440561226378,6.95075024172176,1520.2755460919352,1222.3597001117266,6431.207361859631,1146.9307548485415,1.7555419548498086,280.6071441995763,678.6281427504955,64.9071404574409,2984.3251348584167,150.74092708678037,91.38498752613377,1774.9960740830043,5.391744282676515,0.08870140311221775,0.8077088579925065,9.602723088402943,8.699102383499788
23,11.875592203229791,199.9192674745016,8.241232040335182,539.0811965111386,1603.9987384033107,1880.2794873879984,1017.5301257106914,4.496656940212586,140.2833891701499,1167.4191699041137,891.7050971676283,170.0965703637489,476.80991705540936,1007.078593230306,452.7000279419714,5.048161445888463,0.06444402669268073,0.7101624336876425,8.714736877145562,8.727077559162934
24,28.442740877844642,165.49053725452603,6.0893505265417875,198.5216859932666,1146.2574920650948,6352.868625596022,1807.4094421429231,6.912989767871726,311.70471932475584,420.95274437958295,2619.280898900963,862.9761876776921,723.9466602630574,2223.5632213897206,1540.8224629836689,4.7000625802748655,0.10711095901381483,0.5100045129701706,8.106594722573607,8.75058199367531
25,1435.6328484059911,471.55137823389003,1874.6227536844349,2509.7693463513983,1337.1528694746416,847.7980428362702,59.47863399301028,2.737494223517598,119.17536593122435,901.0928837005767,198.72442545406844,858.5478374196227,677.9680751640797,46.679655687716384,1314.9225160935027,4.353608423217997,0.16253388349837186,1812.835360485744,1411.8681385419902,8.5740440231602
26,8.785127952803444,457.46858168889037,4.27070515042498,1072.0527754137831,2287.5875927035895,5828.256031506356,667.469580157882,4.86756046462662,681.2395732928566,762.1525940437737,1199.0054775435253,258.7698201071746,469.6965756962372,901.0071568142782,1897.8277165413328,4.002880508912446,0.15935873231069833,0.6037347760822785,6.423976692891815,8.189213185904244
27,10.39209013052171,387.8387455680744,3.745998650876836,1391.4488187569493,1607.5768684396598,1018.578953274187,1746.7669691133335,13.574999409527356,515.4287582384675,1488.6038027667603,891.3146025492179,1360.4371583157345,50.39861160271611,1651.2063010343966,328.9590924677311,3.6772407402022735,0.1061998174679441,0.6241785876037554,5.828616366911255,7.84072540152811
28,16.1620874022959,68.22339765049573,4.892428892727387,260.1080968926955,9843.681292886065,7108.564628859223,594.6534308914387,18.784237951870953,467.04847779767914,1669.7154790834054,1125.0770103788732,399.9415015473492,595.8882848781424,1002.3755940914282,2896.106645556983,3.3249377404658476,0.14203455531989487,0.5380793210770672,4.911161999856712,7.227933626603467
29,33.46548388201352,230.29788562927354,3.2144867111555073,1728.387650571479,9310.52202240447,3271.0236011671573,958.8149330119547,19.78033078039812,555.5783579641867,2066.637070336934,1209.9070649542105,1864.9581116072375,1001.290777374758,536.0772530491244,686.7516599522586,3.0164456040879943,0.29512041748025736,0.3774231971172545,4.442500621371257,6.703222736009169
30,34.08262263265189,360.2377916851394,2.7973890338981064,417.06985158863137,7356.48743924255,216.51449576856416,964.3564989128391,17.942675930151253,667.0068701805912,1716.6628850145491,1410.5676877653038,1264.9234291267649,773.3694262495292,2318.6381970180537,1252.5121761940618,2405.2254934850716,0.4199950727887353,1821.6770803168836,1418.4084356134704,6.059885155476922
31,4.545868412383519,520.6373995749134,2.153259321880749,725.7826391160611,3663.2345670988607,1020.1332326766468,891.6379963881386,11.705373330731595,247.92115183145614,246.59460789268545,461.9700809941431,1010.5313518174098,529.5088617994506,1546.1898217487512,1296.315534057579,2.3979345387618847,0.3380800877805788,0.31613746568670753,3.1490738510444327,5.33442050378925
