obsnme,obsval
h_p15_cp178,0.006694220165172737
h_p15_cp179,0.25879139641801885
h_p15_cp180,0.009884591217542038
h_p15_cp181,0.16963045285092448
h_p15_cp182,0.013200022101500508
h_p15_cp183,0.1022333764542509
h_p15_cp184,0.01577832980592575
h_p15_cp185,0.05711794245257806
h_p15_cp186,0.016757465180944564
h_p15_cp187,0.029770529263032586
h_p15_cp188,0.015761069663767557
h_p15_cp189,0.014549057414569688
h_p15_cp190,0.013166391806407773
h_p15_cp191,0.0066952678289453615
h_p15_cp192,0.009834579389917053
h_p15_cp193,0.0029120575354681932
h_p15_cp194,0.006620463089802797
h_p15_cp195,0.0012010733603347035
h_p15_cp196,0.004048426522331283
h_p15_cp197,0.00047116552332227
h_p15_cp198,0.002265482794427953
h_p15_cp199,0.00017627381885176874
h_p15_cp200,0.0011680405295919627
h_p15_cp201,6.304971520876279e-05
h_p15_cp202,0.0005582809039879066
h_p15_cp203,2.1609122995869257e-05
h_p15_cp204,0.0002487492015461612
h_p15_cp205,7.1111926445155405e-06
h_p15_cp206,0.00010383941162217525
h_p15_cp207,2.2511439965455793e-06
h_p15_cp208,4.079589371031034e-05
h_p15_cp209,6.86589601173182e-07
h_p15_cp210,1.5145932593441103e-05
h_p15_cp211,2.019332896452397e-07
h_p16_cp0,0.06569120672429563
h_p16_cp1,9.966112429538043e-06
h_p16_cp2,0.11061951377041623
h_p16_cp3,2.090860107273329e-05
h_p16_cp4,0.17404136065397324
h_p16_cp5,4.1055865040107165e-05
h_p16_cp6,0.25406051471145474
h_p16_cp7,7.519608880102169e-05
h_p16_cp8,0.34008734869121326
h_p16_cp9,0.00012813206240025465
h_p16_cp10,0.4105252677163662
h_p16_cp11,0.00020296294815125293
h_p16_cp12,0.4387857808969784
h_p16_cp13,0.00029970748255436774
h_p16_cp14,0.4111655504780174
h_p16_cp15,0.00041645397095635417
h_p16_cp16,0.34125367252681826
h_p16_cp17,0.0005551855597332178
h_p16_cp18,0.2555731465431563
h_p16_cp19,0.0007317179447454691
h_p16_cp20,0.17575246363094266
h_p16_cp21,0.000984116471499874
h_p16_cp22,0.11256486726824733
h_p16_cp23,0.00137013968287647
h_p16_cp24,0.06833086246888342
h_p16_cp25,0.0019465656887405203
h_p16_cp26,0.04123806923735174
h_p16_cp27,0.00273272530603208
h_p16_cp28,0.028795798246392224
h_p16_cp29,0.0036726197895404766
h_p16_cp30,0.030150501976095256
h_p16_cp31,0.004619171606918826
h_p16_cp32,0.04757938047760035
h_p16_cp33,0.005362564252664015
h_p16_cp34,0.08720826711942209
h_p16_cp35,0.005704073163542489
h_p16_cp36,0.15845830284206386
h_p16_cp37,0.0055425656050829275
h_p16_cp38,0.27127811886475683
h_p16_cp39,0.004920882050100772
h_p16_cp40,0.4304326277715518
h_p16_cp41,0.0040015315648815886
h_p16_cp42,0.6275103956641033
h_p16_cp43,0.002991570236190455
h_p16_cp44,0.8336412849826047
h_p16_cp45,0.0020653867768487544
h_p16_cp46,0.9985132176116167
h_p16_cp47,0.0013229731666797306
h_p16_cp48,1.0644012837597074
h_p16_cp49,0.0007897692385085975
h_p16_cp50,1.0029394100033642
h_p16_cp51,0.00044123022416897584
h_p16_cp52,0.8525288884802649
h_p16_cp53,0.00023159411330198054
h_p16_cp54,0.6811911552663332
h_p16_cp55,0.00011463787586762919
h_p16_cp56,0.5502033150551142
h_p16_cp57,5.375100363380625e-05
h_p16_cp58,0.49954603386549934
h_p16_cp59,2.404880342510296e-05
h_p16_cp60,0.545328467962463
h_p16_cp61,1.0443638984725112e-05
h_p16_cp62,0.6787008152014096
h_p16_cp63,4.598110990627902e-06
h_p16_cp64,0.8619042568052464
h_p16_cp65,2.2517247089126613e-06
h_p16_cp66,1.027041161959005
h_p16_cp67,1.3690673767996486e-06
h_p16_cp68,1.0942494504929527
h_p16_cp69,1.0357196060795104e-06
h_p16_cp70,1.0197977468728823
h_p16_cp71,8.693527888681274e-07
h_p16_cp72,0.8372924045822856
h_p16_cp73,7.300859579117969e-07
h_p16_cp74,0.6160098008067507
h_p16_cp75,5.836704985995311e-07
h_p16_cp76,0.41274334946001545
h_p16_cp77,4.364030701253796e-07
h_p16_cp78,0.25499438219867443
h_p16_cp79,3.0378441806533374e-07
h_p16_cp80,0.14653102045508604
h_p16_cp81,1.9689355212904047e-07
h_p16_cp82,0.07880101233672576
h_p16_cp83,1.1876431926793884e-07
h_p16_cp84,0.12027551187111385
h_p16_cp85,0.1392522517485304
h_p16_cp86,0.20776468480971744
h_p16_cp87,0.23214062282659143
h_p16_cp88,0.33734350659051415
h_p16_cp89,0.36538470868117656
h_p16_cp90,0.5104159476013592
h_p16_cp91,0.5446865145499942
h_p16_cp92,0.708285269710359
h_p16_cp93,0.7739736228616039
h_p16_cp94,0.8803501446723203
h_p16_cp95,1.0580369687017992
h_p16_cp96,0.954116569895632
h_p16_cp97,1.4002762727143363
h_p16_cp98,0.8878204737015949
h_p16_cp99,1.7786845558948698
h_p16_cp100,0.7229696493868687
h_p16_cp101,2.1017104620616465
h_p16_cp102,0.5314648665989807
h_p16_cp103,2.2189056161500957
h_p16_cp104,0.36294516129964904
h_p16_cp105,2.0421388278953145
h_p16_cp106,0.23516490587871886
h_p16_cp107,1.6751737958411468
h_p16_cp108,0.14638532635717638
h_p16_cp109,1.29285202404526
h_p16_cp110,0.08800124935669373
h_p16_cp111,1.0189160738204919
h_p16_cp112,0.05111833328555804
h_p16_cp113,0.8967164541572856
h_p16_cp114,0.0286653290081631
h_p16_cp115,0.9029636449126883
h_p16_cp116,0.015567241614917293
h_p16_cp117,0.9625075636877227
h_p16_cp118,0.008410087020365609
h_p16_cp119,0.9706405086947143
h_p16_cp120,0.005136920127824851
h_p16_cp121,0.857622767658313
h_p16_cp122,0.004948215423610236
h_p16_cp123,0.661939152046898
h_p16_cp124,0.008524365792709432
h_p16_cp125,0.4561385615322706
h_p16_cp126,0.01874346413433159
h_p16_cp127,0.28662465146339855
h_p16_cp128,0.04210228817237294
h_p16_cp129,0.16675968423169252
h_p16_cp130,0.09092591005628492
h_p16_cp131,0.09077337022881693
h_p16_cp132,0.18597199139639997
h_p16_cp133,0.04658667287867502
h_p16_cp134,0.35796757838306803
h_p16_cp135,0.02273526399653747
h_p16_cp136,0.6448944679473243
h_p16_cp137,0.01080338279712123
h_p16_cp138,1.0800119006248678
h_p16_cp139,0.0055575455669441
h_p16_cp140,1.665577015861345
h_p16_cp141,0.004313533248478052
h_p16_cp142,2.3333192563372904
h_p16_cp143,0.006324576201905074
h_p16_cp144,2.9119861580807083
h_p16_cp145,0.012456774843258245
h_p16_cp146,3.156939379749474
h_p16_cp147,0.025084269936087367
h_p16_cp148,2.911985997388456
h_p16_cp149,0.047880198759457926
h_p16_cp150,2.333318780371428
h_p16_cp151,0.08498419815782654
h_p16_cp152,1.6655758069045987
h_p16_cp153,0.13908715327534082
h_p16_cp154,1.0800090156149054
h_p16_cp155,0.20864457806601422
h_p16_cp156,0.6448879240815586
h_p16_cp157,0.285802103917149
h_p16_cp158,0.35795340165077505
h_p16_cp159,0.3577686383450782
h_p16_cp160,0.18594243985398862
h_p16_cp161,0.4132523759137712
h_p16_cp162,0.0908659261858702
h_p16_cp163,0.4509653861421157
h_p16_cp164,0.04198178301612643
h_p16_cp165,0.4821516336735385
h_p16_cp166,0.01849969551403774
h_p16_cp167,0.5210588898894457
h_p16_cp168,0.00802194976085957
h_p16_cp169,0.5698661434601036
h_p16_cp170,0.003892376087605953
h_p16_cp171,0.6097800305328747
h_p16_cp172,0.0028967035400455643
h_p16_cp173,0.6088417357384515
h_p16_cp174,0.003681748533381324
h_p16_cp175,0.5476921979579856
h_p16_cp176,0.005776641964075679
h_p16_cp177,0.4407896672278184
h_p16_cp178,0.008983232034552202
h_p16_cp179,0.32005358724086364
h_p16_cp180,0.01297042558371686
h_p16_cp181,0.21217937133747
h_p16_cp182,0.017043515185832803
h_p16_cp183,0.12980439574130287
h_p16_cp184,0.020172646594801336
h_p16_cp185,0.07388439831106552
h_p16_cp186,0.021351321591282613
h_p16_cp187,0.039370054406163035
h_p16_cp188,0.020144169218838215
h_p16_cp189,0.019732420285436092
h_p16_cp190,0.016987918426821125
h_p16_cp191,0.009338057153172485
h_p16_cp192,0.01288733099863748
h_p16_cp193,0.004186152026250056
h_p16_cp194,0.00886015836522347
h_p16_cp195,0.0017828711322636082
h_p16_cp196,0.005560528735713888
h_p16_cp197,0.0007233061116949102
h_p16_cp198,0.003206864043022506
h_p16_cp199,0.0002802077001433645
h_p16_cp200,0.0017098845069085655
h_p16_cp201,0.00010388945042905107
h_p16_cp202,0.0008475524446112104
h_p16_cp203,3.6940281233910355e-05
h_p16_cp204,0.0003925142359548772
h_p16_cp205,1.2621179848792963e-05
h_p16_cp206,0.0001706131861283211
h_p16_cp207,4.150778067923966e-06
h_p16_cp208,6.989392159084673e-05
h_p16_cp209,1.3159560694475658e-06
h_p16_cp210,2.7088001843367238e-05
h_p16_cp211,4.0258237277157605e-07
h_p17_cp0,0.08060818421608928
h_p17_cp1,1.7530410787003348e-05
h_p17_cp2,0.13420729832296274
h_p17_cp3,3.559579636203125e-05
h_p17_cp4,0.20955361045071186
h_p17_cp5,6.781264210076188e-05
h_p17_cp6,0.30430720477534123
h_p17_cp7,0.00012087002960470272
h_p17_cp8,0.40567490656121663
h_p17_cp9,0.00020120680528634693
h_p17_cp10,0.48807625103972896
h_p17_cp11,0.0003128673906758195
h_p17_cp12,0.5209175387894902
h_p17_cp13,0.00045620146693181596
h_p17_cp14,0.48892570877842445
h_p17_cp15,0.0006301307289504621
h_p17_cp16,0.40723112450677945
h_p17_cp17,0.0008402174698858289
h_p17_cp18,0.3063499325548946
h_p17_cp19,0.0011110718437521427
h_p17_cp20,0.21191524203823064
h_p17_cp21,0.001495501992849313
h_p17_cp22,0.13697665105792112
h_p17_cp23,0.002068727679670701
h_p17_cp24,0.08445103763233419
h_p17_cp25,0.0028996580631428515
h_p17_cp26,0.0523288412864531
h_p17_cp27,0.0040036623113337555
h_p17_cp28,0.03786595627843781
h_p17_cp29,0.005296348558204045
h_p17_cp30,0.040228889311038074
h_p17_cp31,0.006577946887318831
h_p17_cp32,0.06201166053870111
h_p17_cp33,0.007573403670448897
h_p17_cp34,0.1097677339666916
h_p17_cp35,0.00802666498157123
h_p17_cp36,0.19313260133958465
h_p17_cp37,0.0078077184439280245
h_p17_cp38,0.3217588754787357
h_p17_cp39,0.006969808813664713
h_p17_cp40,0.4995562669678293
h_p17_cp41,0.0057209521214645065
h_p17_cp42,0.7168272079411508
h_p17_cp43,0.004331939462190348
h_p17_cp44,0.9426915313179052
h_p17_cp45,0.003038084565559984
h_p17_cp46,1.1231724195627066
h_p17_cp47,0.001981882451218553
h_p17_cp48,1.1955676818288339
h_p17_cp49,0.0012076798284397228
h_p17_cp50,1.1293420307606539
h_p17_cp51,0.0006901706929056672
h_p17_cp52,0.9669387946378265
h_p17_cp53,0.0003712927091328311
h_p17_cp54,0.7830857231801929
h_p17_cp55,0.00018872744476539083
h_p17_cp56,0.6441451040491302
h_p17_cp57,9.103605088967015e-05
h_p17_cp58,0.5929438220823613
h_p17_cp59,4.197718681098195e-05
h_p17_cp60,0.6465855902511066
h_p17_cp61,1.8809400444297353e-05
h_p17_cp62,0.7948541270147871
h_p17_cp63,8.52748644319945e-06
h_p17_cp64,0.9956485393581715
h_p17_cp65,4.251025075063808e-06
h_p17_cp66,1.1747357797503355
h_p17_cp67,2.575920007075183e-06
h_p17_cp68,1.2467411255777279
h_p17_cp69,1.918565658343141e-06
h_p17_cp70,1.1655030901576993
h_p17_cp71,1.5926332253002329e-06
h_p17_cp72,0.9650823500739989
h_p17_cp73,1.3350827430258505e-06
h_p17_cp74,0.7187293900392433
h_p17_cp75,1.0733654107752955e-06
h_p17_cp76,0.48880646821407936
h_p17_cp77,8.113588592095766e-07
h_p17_cp78,0.30728239314385064
h_p17_cp79,5.732708814321086e-07
h_p17_cp80,0.18012412498319463
h_p17_cp81,3.783259217016166e-07
h_p17_cp82,0.09906277953041354
h_p17_cp83,2.3292454898182768e-07
h_p17_cp84,0.1457126046434496
h_p17_cp85,0.17248594687998775
h_p17_cp86,0.24958561091034426
h_p17_cp87,0.28430268872875786
h_p17_cp88,0.4029173665230701
h_p17_cp89,0.4437975251064472
h_p17_cp90,0.606523125815329
h_p17_cp91,0.6575124215794403
h_p17_cp92,0.8368286728573366
h_p17_cp93,0.9289418969231065
h_p17_cp94,1.0342238037396783
h_p17_cp95,1.259946225061185
h_p17_cp96,1.1178501538192904
h_p17_cp97,1.6470778364753187
h_p17_cp98,1.0434091310457916
h_p17_cp99,2.058512166426681
h_p17_cp100,0.8547887781523968
h_p17_cp101,2.396593749499516
h_p17_cp102,0.6321076848867051
h_p17_cp103,2.5143527803836605
h_p17_cp104,0.43389473873685347
h_p17_cp105,2.3291243192356887
h_p17_cp106,0.28271500057917365
h_p17_cp107,1.9424652341426736
h_p17_cp108,0.1774184550240534
h_p17_cp109,1.52897250508272
h_p17_cp110,0.10796476487166728
h_p17_cp111,1.2209794675934518
h_p17_cp112,0.0637784930527232
h_p17_cp113,1.0718926290385298
h_p17_cp114,0.03653695686944047
h_p17_cp115,1.0612510218629723
h_p17_cp116,0.02036650422769526
h_p17_cp117,1.1090252288813645
h_p17_cp118,0.01136548411068361
h_p17_cp119,1.1049426686693096
h_p17_cp120,0.007210492523427092
h_p17_cp121,0.9767773042283352
h_p17_cp122,0.007056611980715388
h_p17_cp123,0.7603315637916239
h_p17_cp124,0.01183153911597401
h_p17_cp125,0.5301108394851326
h_p17_cp126,0.025073926934510382
h_p17_cp127,0.3375859249174482
h_p17_cp128,0.05448974599585199
h_p17_cp129,0.19940963429485237
h_p17_cp130,0.11423915891828074
h_p17_cp131,0.11044774715014682
h_p17_cp132,0.22743268587282728
h_p17_cp133,0.057822206100809126
h_p17_cp134,0.42722179801876337
h_p17_cp135,0.028882443875090758
h_p17_cp136,0.7532125176248883
h_p17_cp137,0.014147616081345404
h_p17_cp138,1.2382940486559164
h_p17_cp139,0.007629438302501512
h_p17_cp140,1.8812156861822587
h_p17_cp141,0.006245624145094553
h_p17_cp142,2.6064302279928597
h_p17_cp143,0.009198489380878527
h_p17_cp144,3.2312963368867713
h_p17_cp145,0.017612411185609744
h_p17_cp146,3.4954950884739446
h_p17_cp147,0.03434302345181095
h_p17_cp148,3.2312959935338768
h_p17_cp149,0.06358953334756734
h_p17_cp150,2.606429243398452
h_p17_cp151,0.10977742799605039
h_p17_cp152,1.8812132819944054
h_p17_cp153,0.1753452320594988
h_p17_cp154,1.238288541293059
h_p17_cp155,0.2578598355344184
h_p17_cp156,0.7532005257603487
h_p17_cp157,0.348225322629105
h_p17_cp158,0.427196851093413
h_p17_cp159,0.432613483548721
h_p17_cp160,0.2273827359886127
h_p17_cp161,0.4993277177827622
h_p17_cp162,0.11414174236688268
h_p17_cp163,0.5473578303367503
h_p17_cp164,0.05430160165315101
h_p17_cp165,0.5886336088567532
h_p17_cp166,0.024707590088382858
h_p17_cp167,0.6375916561664781
h_p17_cp168,0.011103241535693087
h_p17_cp169,0.695132553362555
h_p17_cp170,0.0055761462431291875
h_p17_cp171,0.7394079064247308
h_p17_cp172,0.004163391997280996
h_p17_cp173,0.7350286677492477
h_p17_cp174,0.005110697092277405
h_p17_cp175,0.6613467171880529
h_p17_cp176,0.00774041978729656
h_p17_cp177,0.534646137261916
h_p17_cp178,0.011724116223831516
h_p17_cp179,0.39120206275083547
h_p17_cp180,0.016601388175331522
h_p17_cp181,0.26207365521895554
h_p17_cp182,0.021516262756449578
h_p17_cp183,0.1624655768212051
h_p17_cp184,0.02525482250530331
h_p17_cp185,0.09398536061098639
h_p17_cp186,0.02665248590938063
h_p17_cp187,0.051053241450972564
h_p17_cp188,0.025209772903963312
h_p17_cp189,0.0261610143982125
h_p17_cp190,0.02142810014765928
h_p17_cp191,0.012691192880993185
h_p17_cp192,0.01646894670830079
h_p17_cp193,0.005845749504260311
h_p17_cp194,0.011527221567575907
h_p17_cp195,0.0025631733940372214
h_p17_cp196,0.007398268456654478
h_p17_cp197,0.0010723186173891008
h_p17_cp198,0.004380805153687106
h_p17_cp199,0.00042895667775155744
h_p17_cp200,0.0024064703652584285
h_p17_cp201,0.000164408021419149
h_p17_cp202,0.0012324138001531537
h_p17_cp203,6.0488709323180956e-05
h_p17_cp204,0.0005910636555199744
h_p17_cp205,2.140102765224583e-05
h_p17_cp206,0.00026656330646801507
h_p17_cp207,7.293041335287853e-06
h_p17_cp208,0.00011347374720571679
h_p17_cp209,2.3972083909029607e-06
h_p17_cp210,4.575393495542812e-05
h_p17_cp211,7.607138741150266e-07
h_p18_cp0,0.09815382685474106
h_p18_cp1,2.92710369649285e-05
h_p18_cp2,0.1618859041682299
h_p18_cp3,5.769315885117976e-05
h_p18_cp4,0.25096596038611096
h_p18_cp5,0.00010695026958273957
h_p18_cp6,0.36223219618113944
h_p18_cp7,0.00018606118464958854
h_p18_cp8,0.48018911427197963
h_p18_cp9,0.0003034473870684451
h_p18_cp10,0.5750775275541855
h_p18_cp11,0.0004644207670025935
h_p18_cp12,0.6125952398324443
h_p18_cp13,0.0006701794395667093
h_p18_cp14,0.5761751897975955
h_p18_cp15,0.0009215307741214929
h_p18_cp16,0.4822123164176446
h_p18_cp17,0.0012294905764065334
h_p18_cp18,0.36492114901284367
h_p18_cp19,0.0016301300752274983
h_p18_cp20,0.2541422453477935
h_p18_cp21,0.0021938613949714636
h_p18_cp22,0.16571754040387532
h_p18_cp23,0.003015199131823465
h_p18_cp24,0.10356704763353264
h_p18_cp25,0.004174473629518616
h_p18_cp26,0.06562350624562896
h_p18_cp27,0.005678723895471194
h_p18_cp28,0.048847933126580756
h_p18_cp29,0.007407111398606503
h_p18_cp30,0.05232092463938898
h_p18_cp31,0.009096691655486211
h_p18_cp32,0.07883183121339243
h_p18_cp33,0.01039638190286496
h_p18_cp34,0.13524365074090383
h_p18_cp35,0.010984018673298124
h_p18_cp36,0.23135127249179277
h_p18_cp37,0.010695961034343782
h_p18_cp38,0.3766180220432034
h_p18_cp39,0.009596469980806432
h_p18_cp40,0.5743635754702154
h_p18_cp41,0.007945254566038784
h_p18_cp42,0.8137455061214496
h_p18_cp43,0.00608737571610618
h_p18_cp44,1.061469599785596
h_p18_cp45,0.004331423944677226
h_p18_cp46,1.2590521958732097
h_p18_cp47,0.002873517542866466
h_p18_cp48,1.3385018601697993
h_p18_cp49,0.0017844372227955319
h_p18_cp50,1.2674403064238504
h_p18_cp51,0.0010412382644062745
h_p18_cp52,1.092151128185833
h_p18_cp53,0.0005729749623242242
h_p18_cp54,0.8944831897483709
h_p18_cp55,0.0002984255470437347
h_p18_cp56,0.7467567166381741
h_p18_cp57,0.00014775707677472383
h_p18_cp58,0.694926449601553
h_p18_cp59,7.005224733802606e-05
h_p18_cp60,0.7566154231803921
h_p18_cp61,3.231310665796627e-05
h_p18_cp62,0.9195225031471637
h_p18_cp63,1.5057878954394255e-05
h_p18_cp64,1.1368574548664583
h_p18_cp65,7.643363915121881e-06
h_p18_cp66,1.3284308329575651
h_p18_cp67,4.630621788237477e-06
h_p18_cp68,1.4043596096537385
h_p18_cp69,3.406162704777671e-06
h_p18_cp70,1.3169637500266163
h_p18_cp71,2.7988996862404747e-06
h_p18_cp72,1.0997885127828795
h_p18_cp73,2.340904302400304e-06
h_p18_cp74,0.8290109689062319
h_p18_cp75,1.890658495540265e-06
h_p18_cp76,0.5721164013937141
h_p18_cp77,1.4429431303142337e-06
h_p18_cp78,0.36571691539734275
h_p18_cp79,1.0332264537282754e-06
h_p18_cp80,0.21843002949162837
h_p18_cp81,6.930545168870594e-07
h_p18_cp82,0.12265287383002033
h_p18_cp83,4.3459408516355325e-07
h_p18_cp84,0.17555698379419482
h_p18_cp85,0.2106799134942321
h_p18_cp86,0.2982857893130131
h_p18_cp87,0.3434789019911477
h_p18_cp88,0.4780692758472469
h_p18_cp89,0.5314765500183967
h_p18_cp90,0.7140808746303264
h_p18_cp91,0.7815064173860264
h_p18_cp92,0.9768975203455739
h_p18_cp93,1.0956828448447595
h_p18_cp94,1.1982677970900113
h_p18_cp95,1.4717780084504284
h_p18_cp96,1.290891574300531
h_p18_cp97,1.8990337279658434
h_p18_cp98,1.2092966774393972
h_p18_cp99,2.3373468777911057
h_p18_cp100,0.9983700197576582
h_p18_cp101,2.6862749636909484
h_p18_cp102,0.744516008593564
h_p18_cp103,2.803747731956264
h_p18_cp104,0.5147893589419255
h_p18_cp105,2.61121302470292
h_p18_cp106,0.33754675869067796
h_p18_cp107,2.209627953297968
h_p18_cp108,0.21328722350472162
h_p18_cp109,1.771802027213198
h_p18_cp110,0.13100196594405134
h_p18_cp111,1.4347652141623257
h_p18_cp112,0.07840237650862036
h_p18_cp113,1.2594890233249316
h_p18_cp114,0.04570530550881813
h_p18_cp115,1.2287891396651958
h_p18_cp116,0.02605783595936373
h_p18_cp117,1.2604949527303688
h_p18_cp118,0.014973814442328148
h_p18_cp119,1.241318138555016
h_p18_cp120,0.009834861912622728
h_p18_cp121,1.0972818200541496
h_p18_cp122,0.009765534054622549
h_p18_cp123,0.8612314449296719
h_p18_cp124,0.015983557390882197
h_p18_cp125,0.6080023387294204
h_p18_cp126,0.032746602016686666
h_p18_cp127,0.3927463733471086
h_p18_cp128,0.0690231794792453
h_p18_cp129,0.23558084880460228
h_p18_cp130,0.14082214108748303
h_p18_cp131,0.13267866397086436
h_p18_cp132,0.27354475736592576
h_p18_cp133,0.0707658466230896
h_p18_cp134,0.5026284005284651
h_p18_cp135,0.03612593572438527
h_p18_cp136,0.8691761310428774
h_p18_cp137,0.018213641775219003
h_p18_cp138,1.4057849323548908
h_p18_cp139,0.01026286049227565
h_p18_cp140,2.108063098875391
h_p18_cp141,0.008780653387930215
h_p18_cp142,2.8930948570568944
h_p18_cp143,0.012920798357754393
h_p18_cp144,3.564775802607528
h_p18_cp145,0.024069273445320505
h_p18_cp146,3.845987215499008
h_p18_cp147,0.045540234379132016
h_p18_cp148,3.564775118433772
h_p18_cp149,0.08198535223482395
h_p18_cp150,2.8930929510497663
h_p18_cp151,0.13800048549614985
h_p18_cp152,2.1080586072184815
h_p18_cp153,0.21567948942333715
h_p18_cp154,1.405775015618019
h_p18_cp155,0.31172588937693035
h_p18_cp156,0.8691553152680171
h_p18_cp157,0.41597529838691116
h_p18_cp158,0.5025866345022223
h_p18_cp159,0.5137743230632168
h_p18_cp160,0.2734640651360678
h_p18_cp161,0.5931184660598774
h_p18_cp162,0.14067024468067757
h_p18_cp163,0.6532527635479255
h_p18_cp164,0.06873995214300521
h_p18_cp165,0.7066701962755815
h_p18_cp166,0.03221388272322656
h_p18_cp167,0.7675965462658496
h_p18_cp168,0.014959188963075576
h_p18_cp169,0.8350524598808988
h_p18_cp170,0.00774718815819142
h_p18_cp171,0.8838379204651119
h_p18_cp172,0.005797487879135588
h_p18_cp173,0.8754533894971246
h_p18_cp174,0.006895718222040159
h_p18_cp175,0.7883588931908889
h_p18_cp176,0.010113615898262651
h_p18_cp177,0.6405609561763868
h_p18_cp178,0.014961706135181885
h_p18_cp179,0.47250094272067145
h_p18_cp180,0.02082761640303943
h_p18_cp181,0.3198216803655214
h_p18_cp182,0.02667419441149832
h_p18_cp183,0.20073976909657176
h_p18_cp184,0.031084401810858253
h_p18_cp185,0.11784023863287985
h_p18_cp186,0.03272112998411103
h_p18_cp187,0.06511467135078419
h_p18_cp188,0.0310157514995808
h_p18_cp189,0.03402743930382712
h_p18_cp190,0.026539476957623265
h_p18_cp191,0.01687570598073762
h_p18_cp192,0.02062419397270787
h_p18_cp193,0.007964619106587634
h_p18_cp194,0.014658281964784692
h_p18_cp195,0.0035853668541676598
h_p18_cp196,0.009591549557626422
