name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp31,0.48965,0,0.48965,0.48965,0.48965,0.48965,1.17465e-11,1.60489e-11,4.05086e-16,6.83284e-11,-4.3024e-12,2.77953e-11,0.48965
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp32,1.84942,0,1.84942,1.84942,1.84942,1.84942,3.01264e-07,4.11589e-07,1.03893e-11,1.75236e-06,-1.10325e-07,7.12853e-07,1.84942
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp33,0.517333,0,0.517333,0.517333,0.517333,0.517333,5.24596e-05,7.11707e-05,1.80897e-09,0.000303378,-1.87112e-05,0.00012363,0.51703
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp34,2.28709,0,2.28709,2.28709,2.28709,2.28709,0.00125497,0.00162897,4.32547e-08,0.00699267,-0.000374004,0.00288393,2.2801
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp35,0.529079,0,0.529079,0.529079,0.529079,0.529079,0.0112442,0.0134591,3.87219e-07,0.058322,-0.00221491,0.0247033,0.470757
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp36,2.88927,0,2.88927,2.88927,2.88927,2.88927,0.0567203,0.0623687,1.95149e-06,0.276451,-0.00564838,0.119089,2.61282
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp38,3.63156,4.4498e-16,3.63156,3.63156,3.63156,3.63156,0.526508,0.514941,1.81244e-05,2.40976,0.0115672,1.04145,1.2218
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp4,2.34095,0,2.34095,2.34095,2.34095,2.34095,1680.56,579.266,54.7113,3434.62,1101.29,2259.82,52.3704
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp49,0.229961,0,0.229961,0.229961,0.229961,0.229961,56.6776,41.9233,0.42258,201.981,14.7544,98.6009,0.192619
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp5,0.031498,4.17169e-17,0.031498,0.031498,0.031498,0.031498,1947.32,655.492,62.6139,3914.78,1291.82,2602.81,62.5824
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp51,0.1776,0,0.1776,0.1776,0.1776,0.1776,89.7682,59.0794,0.835812,289.673,30.6888,148.848,0.658212
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp53,0.132953,5.56225e-17,0.132953,0.132953,0.132953,0.132953,137.198,78.8471,1.58487,395.131,58.3508,216.045,1.45191
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp55,0.0967423,5.56225e-17,0.0967423,0.0967423,0.0967423,0.0967423,202.686,101.149,2.78564,518.338,101.537,303.835,2.6889
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp57,0.0687031,5.56225e-17,0.0687031,0.0687031,0.0687031,0.0687031,289.607,126.119,4.53172,658.992,163.488,415.726,4.46302
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp59,0.0479123,3.47641e-17,0.0479123,0.0479123,0.0479123,0.0479123,401.024,154.062,6.89792,816.853,246.962,555.086,6.85
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp6,2.83212,0,2.83212,2.83212,2.83212,2.83212,2237.88,736.784,71.0519,4427.44,1501.1,2974.66,68.2198
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp60,5.61891,0,5.61891,5.61891,5.61891,5.61891,466.874,169.278,8.33692,902.327,297.596,636.152,2.71801
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp61,0.0331097,3.47641e-17,0.0331097,0.0331097,0.0331097,0.0331097,540.017,185.403,9.96163,992.343,354.615,725.42,9.92852
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp62,5.71764,0,5.71764,5.71764,5.71764,5.71764,620.858,202.5,11.7852,1087.12,418.357,823.358,6.06754
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp63,0.0229564,1.39056e-17,0.0229564,0.0229564,0.0229564,0.0229564,709.778,220.638,13.8212,1222.22,489.139,930.416,13.7982
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp64,5.89719,0,5.89719,5.89719,5.89719,5.89719,807.123,239.886,16.083,1371.52,567.237,1047.01,10.1858
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp65,0.0162114,2.08584e-17,0.0162114,0.0162114,0.0162114,0.0162114,913.195,260.314,18.5828,1532.07,652.881,1173.51,18.5666
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp66,6.03514,0,6.03514,6.03514,6.03514,6.03514,1028.27,281.992,21.3333,1704.06,746.276,1310.26,15.2982
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp67,0.0118292,1.56438e-17,0.0118292,0.0118292,0.0118292,0.0118292,1152.63,304.988,24.3493,1887.65,847.639,1457.61,24.3375
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp68,6.00184,0,6.00184,6.00184,6.00184,6.00184,1286.61,329.363,27.6511,2082.95,957.243,1615.97,21.6493
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp69,0.0089946,6.95281e-18,0.0089946,0.0089946,0.0089946,0.0089946,1430.63,355.172,31.2663,2290.03,1075.46,1785.8,31.2573
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp7,0.0437266,3.47641e-17,0.0437266,0.0437266,0.0437266,0.0437266,2553.06,822.965,80.0356,4973.36,1730.09,3376.02,79.9919
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp70,5.71815,0,5.71815,5.71815,5.71815,5.71815,1585.23,382.459,35.2309,2513.89,1202.78,1967.69,29.5127
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp71,0.00711624,4.34551e-18,0.00711624,0.00711624,0.00711624,0.00711624,1751.06,411.256,39.5874,2769.48,1339.8,2162.32,39.5803
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp72,5.1981,0,5.1981,5.1981,5.1981,5.1981,1928.81,441.586,44.3817,3041.26,1487.22,2370.39,39.1836
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp73,0.00579497,4.34551e-18,0.00579497,0.00579497,0.00579497,0.00579497,2119.19,473.465,49.6597,3330.02,1645.73,2592.65,49.6539
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp74,4.51874,0,4.51874,4.51874,4.51874,4.51874,2322.92,506.907,55.4657,3636.47,1816.01,2829.83,50.9469
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp75,0.00478261,8.69102e-19,0.00478261,0.00478261,0.00478261,0.00478261,2540.69,541.929,61.8424,3961.24,1998.76,3082.61,61.8376
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp76,3.77294,0,3.77294,3.77294,3.77294,3.77294,2773.18,578.553,68.8316,4304.85,2194.62,3351.73,65.0587
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp77,0.00393938,3.47641e-18,0.00393938,0.00393938,0.00393938,0.00393938,3021.07,616.808,76.4736,4667.75,2404.26,3637.88,76.4697
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp78,3.03831,0,3.03831,3.03831,3.03831,3.03831,3285.03,656.726,84.807,5050.3,2628.3,3941.75,81.7687
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp79,0.00319535,3.91096e-18,0.00319535,0.00319535,0.00319535,0.00319535,3565.65,698.344,93.8674,5452.79,2867.3,4263.99,93.8642
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp8,3.26509,0,3.26509,3.26509,3.26509,3.26509,2893.78,913.856,89.5803,5553.76,1979.92,3807.63,86.3152
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp80,2.36694,0,2.36694,2.36694,2.36694,2.36694,1.96402e-25,3.78806e-25,1.62805e-29,2.05823e-24,-1.82403e-25,5.75208e-25,2.36694
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp81,0.00251809,8.69102e-19,0.00251809,0.00251809,0.00251809,0.00251809,5.90801e-12,1.13949e-11,4.89736e-16,6.19142e-11,-5.48691e-12,1.73029e-11,0.00251809
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp82,1.78723,0,1.78723,1.78723,1.78723,1.78723,2.1666e-07,4.17878e-07,1.79597e-11,2.27053e-06,-2.01218e-07,6.34538e-07,1.78723
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp83,0.00188632,1.52093e-18,0.00188632,0.00188632,0.00188632,0.00188632,4.48628e-05,8.6528e-05,3.71883e-09,0.000470149,-4.16652e-05,0.000131391,0.00141617
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp84,1.94516,0,1.94516,1.94516,1.94516,1.94516,0.00115148,0.0022209,9.54505e-08,0.0120672,-0.00106941,0.00337238,1.93309
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp85,2.44882,0,2.44882,2.44882,2.44882,2.44882,0.0103199,0.0199022,8.55397e-07,0.108141,-0.00958236,0.0302221,2.34068
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp86,2.59216,0,2.59216,2.59216,2.59216,2.59216,0.0506275,0.0972399,4.18555e-06,0.528786,-0.0466124,0.147867,2.06337
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp87,3.27194,0,3.27194,3.27194,3.27194,3.27194,0.172991,0.323243,1.4054e-05,1.76734,-0.150252,0.496234,1.5046
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p45_cp9,0.0593727,4.86697e-17,0.0593727,0.0593727,0.0593727,0.0593727,3261.02,1009.29,99.7034,6170.03,2251.73,4270.31,99.644
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp0,1.47443,0,1.47443,1.47443,1.47443,1.47443,617.608,228.944,20.5805,1316.35,388.664,846.552,19.1061
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp1,0.0172144,2.78113e-17,0.0172144,0.0172144,0.0172144,0.0172144,734.622,264.701,24.2644,1541.7,469.921,999.323,24.2472
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp10,3.66788,0,3.66788,3.66788,3.66788,3.66788,2464.02,735.93,73.8832,4571.05,1728.09,3199.95,70.2153
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp102,4.39047,0,4.39047,4.39047,4.39047,4.39047,226.443,94.6521,7.64358,506.261,131.791,321.095,3.25312
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp104,3.67965,0,3.67965,3.67965,3.67965,3.67965,342.766,132.77,11.496,744.884,209.996,475.536,7.81636
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp105,11.1793,0,11.1793,11.1793,11.1793,11.1793,414.121,155.371,13.8026,886.899,258.751,569.492,2.62333
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp106,2.97185,0,2.97185,2.97185,2.97185,2.97185,494.942,180.454,16.3708,1044.59,314.488,675.396,13.399
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp107,10.4962,0,10.4962,10.4962,10.4962,10.4962,585.708,208.082,19.206,1218.3,377.626,793.79,8.70985
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp108,2.32835,0,2.32835,2.32835,2.32835,2.32835,686.9,238.3,22.3137,1408.4,448.6,925.2,19.9854
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp109,9.60816,0,9.60816,9.60816,9.60816,9.60816,799.009,271.134,25.7001,1615.32,527.875,1070.14,16.092
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp11,0.0868789,0,0.0868789,0.0868789,0.0868789,0.0868789,2742.3,804.215,81.4026,5030.78,1938.08,3546.51,81.3158
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp110,1.78161,0,1.78161,1.78161,1.78161,1.78161,922.542,306.597,29.3722,1839.53,615.946,1229.14,27.5905
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp111,8.70957,0,8.70957,8.70957,8.70957,8.70957,1058.02,344.687,33.3375,2081.6,713.334,1402.71,24.6279
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp112,1.34278,0,1.34278,1.34278,1.34278,1.34278,1205.97,385.395,37.6042,2342.11,820.572,1591.36,36.2614
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp113,7.92195,0,7.92195,7.92195,7.92195,7.92195,1366.89,428.706,42.1806,2621.66,938.187,1795.6,34.2587
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp114,1.01,0,1.01,1.01,1.01,1.01,1541.3,474.603,47.0762,2920.86,1066.7,2015.91,46.0662
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp115,7.26907,0,7.26907,7.26907,7.26907,7.26907,1729.71,523.071,52.3022,3240.31,1206.63,2252.78,45.0331
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp116,0.775492,0,0.775492,0.775492,0.775492,0.775492,1932.63,574.101,57.8739,3580.66,1358.53,2506.73,57.0984
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp117,6.68244,0,6.68244,6.68244,6.68244,6.68244,2150.66,627.694,63.8109,3942.58,1522.97,2778.36,57.1285
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp118,0.630982,0,0.630982,0.630982,0.630982,0.630982,2384.43,683.857,70.1374,4326.77,1700.57,3068.29,69.5064
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp119,6.04318,0,6.04318,6.04318,6.04318,6.04318,2634.59,742.607,76.8807,4733.94,1891.98,3377.2,70.8376
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp12,3.78953,0,3.78953,3.78953,3.78953,3.78953,3040.12,875.575,89.3884,5517.88,2164.54,3915.7,85.5988
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp120,0.571369,0,0.571369,0.571369,0.571369,0.571369,2901.85,803.965,84.0703,5164.74,2097.88,3705.81,83.4989
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp121,5.26538,0,5.26538,5.26538,5.26538,5.26538,3186.9,867.955,91.7361,5619.8,2318.95,4054.86,86.4708
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp122,0.59716,0,0.59716,0.59716,0.59716,0.59716,3490.45,934.605,99.9085,6099.66,2555.84,4425.05,99.3113
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp123,4.38805,0,4.38805,4.38805,4.38805,4.38805,3813.17,1003.94,108.618,6604.8,2809.22,4817.11,104.229
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp124,0.715755,0,0.715755,0.715755,0.715755,0.715755,4155.74,1076,117.894,7135.64,3079.74,5231.75,117.178
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp125,3.50352,0,3.50352,3.50352,3.50352,3.50352,4518.82,1150.82,127.767,7692.54,3368.01,5669.64,124.264
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp126,0.941698,0,0.941698,0.941698,0.941698,0.941698,4903.03,1228.42,138.268,8275.85,3674.61,6131.45,137.326
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp127,2.69486,0,2.69486,2.69486,2.69486,2.69486,5308.96,1308.85,149.426,8885.93,4000.11,6617.81,146.731
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp128,1.2958,0,1.2958,1.2958,1.2958,1.2958,1.22278e-90,2.87312e-90,1.47554e-94,1.36852e-89,-1.65034e-90,4.0959e-90,1.2958
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp129,2.01168,0,2.01168,2.01168,2.01168,2.01168,6.79457e-45,1.59649e-44,8.19905e-49,7.60441e-44,-9.17036e-45,2.27595e-44,2.01168
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp13,0.112867,2.78113e-17,0.112867,0.112867,0.112867,0.112867,3358.27,950.019,97.8759,6033.25,2408.25,4308.29,97.7631
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp130,1.80299,0,1.80299,1.80299,1.80299,1.80299,1.29186e-25,1.76487e-25,4.45632e-30,7.51385e-25,-4.73005e-26,3.05673e-25,1.80299
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp131,1.47149,0,1.47149,1.47149,1.47149,1.47149,3.88565e-12,5.30886e-12,1.34e-16,2.26026e-11,-1.42321e-12,9.19451e-12,1.47149
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp132,2.48869,0,2.48869,2.48869,2.48869,2.48869,1.425e-07,1.94687e-07,4.91421e-12,8.28887e-07,-5.21871e-08,3.37186e-07,2.48868
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp133,1.07108,0,1.07108,1.07108,1.07108,1.07108,2.96503e-05,4.02722e-05,1.02245e-09,0.000171634,-1.06219e-05,6.99225e-05,1.07091
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp134,3.3734,0,3.3734,3.3734,3.3734,3.3734,0.000787217,0.00102699,2.71344e-08,0.00440529,-0.000239778,0.00181421,3.36899
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp135,0.797999,0,0.797999,0.797999,0.797999,0.797999,0.00755404,0.00911678,2.60163e-07,0.039478,-0.00156275,0.0166708,0.758521
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp136,4.46421,0,4.46421,4.46421,4.46421,4.46421,0.0400556,0.0444302,1.37827e-06,0.196038,-0.00437452,0.0844858,4.26817
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp138,5.73984,0,5.73984,5.73984,5.73984,5.73984,0.398405,0.39197,1.37114e-05,1.83023,0.0064353,0.790375,3.90961
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp14,3.70361,0,3.70361,3.70361,3.70361,3.70361,3697.61,1027.57,106.906,6577.75,2670.05,4725.18,103.202
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp15,0.143963,2.78113e-17,0.143963,0.143963,0.143963,0.143963,4059.04,1108.24,116.521,7152.21,2950.8,5167.29,116.377
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp158,3.35585,0,3.35585,3.35585,3.35585,3.35585,299.156,125.845,4.75696,660.917,173.31,425.001,1.40111
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp159,5.41054,0,5.41054,5.41054,5.41054,5.41054,351.338,139.051,5.84863,735.272,212.288,490.389,0.43809
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp16,3.43501,0,3.43501,3.43501,3.43501,3.43501,4443.45,1192.09,126.764,7757.3,3251.36,5635.54,123.329
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp160,2.46567,0,2.46567,2.46567,2.46567,2.46567,409.712,153.038,7.09383,813.692,256.674,562.75,4.62816
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp161,6.04184,0,6.04184,6.04184,6.04184,6.04184,474.639,167.862,8.50258,896.283,306.777,642.501,2.46074
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp162,1.77319,0,1.77319,1.77319,1.77319,1.77319,546.485,183.581,10.0861,983.207,362.904,730.066,8.31293
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp163,6.53657,0,6.53657,6.53657,6.53657,6.53657,625.599,200.256,11.8563,1083.72,425.343,825.855,5.31976
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp164,1.25713,0,1.25713,1.25713,1.25713,1.25713,712.303,217.951,13.825,1219.7,494.352,930.254,12.5678
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp165,6.88198,0,6.88198,6.88198,6.88198,6.88198,806.88,236.731,16.0032,1365.37,570.149,1043.61,9.12117
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp166,0.890465,0,0.890465,0.890465,0.890465,0.890465,909.585,256.663,18.4019,1520.85,652.922,1166.25,17.5114
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp167,7.076,0,7.076,7.076,7.076,7.076,1020.67,277.809,21.034,1686.34,742.864,1298.48,13.958
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp168,0.645232,0,0.645232,0.645232,0.645232,0.645232,1140.44,300.231,23.9165,1862.15,840.206,1440.67,23.2712
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp169,7.10837,0,7.10837,7.10837,7.10837,7.10837,1269.24,323.982,27.0725,2048.72,945.257,1593.22,19.9641
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp17,0.180495,0,0.180495,0.180495,0.180495,0.180495,4851.69,1279.13,137.673,8393.61,3572.57,6130.82,137.493
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp170,0.495434,0,0.495434,0.495434,0.495434,0.495434,1407.53,349.107,30.5325,2246.7,1058.43,1756.64,30.0371
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp171,6.95374,0,6.95374,6.95374,6.95374,6.95374,1555.88,375.641,34.3335,2474.64,1180.24,1931.52,27.3798
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp172,0.418365,0,0.418365,0.418365,0.418365,0.418365,1714.89,403.61,38.5162,2720.41,1311.28,2118.5,38.0978
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp173,6.5855,0,6.5855,6.5855,6.5855,6.5855,1885.2,433.033,43.1223,2981.67,1452.17,2318.23,36.5368
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp174,0.394766,0,0.394766,0.394766,0.394766,0.394766,2067.47,463.925,48.1928,3259.1,1603.54,2531.39,47.798
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp175,6.00415,0,6.00415,6.00415,6.00415,6.00415,2262.32,496.304,53.7673,3553.3,1766.01,2758.62,47.7632
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp176,0.408202,0,0.408202,0.408202,0.408202,0.408202,2470.38,530.188,59.8851,3864.79,1940.19,3000.57,59.4769
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp177,5.25628,0,5.25628,5.25628,5.25628,5.25628,2692.28,565.603,66.5839,4194.01,2126.68,3257.89,61.3277
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp178,0.444141,0,0.444141,0.444141,0.444141,0.444141,2928.64,602.576,73.9006,4541.33,2326.06,3531.22,73.4564
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp179,4.42014,0,4.42014,4.42014,4.42014,4.42014,3180.02,641.14,81.8693,4907.06,2538.88,3821.16,77.4492
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp18,3.04459,0,3.04459,3.04459,3.04459,3.04459,5284.61,1369.4,149.29,9061.57,3915.21,6654.02,146.246
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp180,0.489195,0,0.489195,0.489195,0.489195,0.489195,1.41755e-39,2.73405e-39,1.17505e-43,1.48554e-38,-1.31651e-39,4.1516e-39,0.489195
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp181,3.57779,0,3.57779,3.57779,3.57779,3.57779,4.09048e-19,7.8894e-19,3.39074e-23,4.28669e-18,-3.79892e-19,1.19799e-18,3.57779
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp182,0.530936,0,0.530936,0.530936,0.530936,0.530936,3.19706e-12,6.16625e-12,2.65016e-16,3.35042e-11,-2.96919e-12,9.36331e-12,0.530936
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp183,2.79446,0,2.79446,2.79446,2.79446,2.79446,9.6846e-09,1.86789e-08,8.02789e-13,1.01492e-07,-8.99431e-09,2.83635e-08,2.79446
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp184,0.558558,0,0.558558,0.558558,0.558558,0.558558,1.24522e-06,2.40169e-06,1.03221e-10,1.30496e-05,-1.15647e-06,3.64692e-06,0.558545
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp185,2.11088,0,2.11088,2.11088,2.11088,2.11088,3.27088e-05,6.30862e-05,2.71134e-09,0.000342778,-3.03774e-05,9.5795e-05,2.11053
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp186,0.564299,0,0.564299,0.564299,0.564299,0.564299,0.000345081,0.000665478,2.86026e-08,0.00361596,-0.000320397,0.00101056,0.560683
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp187,1.54489,0,1.54489,1.54489,1.54489,1.54489,0.00205695,0.003956,1.70198e-07,0.0215069,-0.00189905,0.00601295,1.52339
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp188,0.54498,0,0.54498,0.54498,0.54498,0.54498,0.00844232,0.0159869,6.91693e-07,0.0871791,-0.00754454,0.0244292,0.457801
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp189,1.09702,0,1.09702,1.09702,1.09702,1.09702,0.0270752,0.0491091,2.15875e-06,0.270084,-0.0220339,0.0761843,0.826934
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp19,0.222589,2.78113e-17,0.222589,0.222589,0.222589,0.222589,5743.01,1462.96,161.652,9761.56,4280.05,7205.97,161.43
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp199,0.130219,0,0.130219,0.130219,0.130219,0.130219,14.0958,9.70869,0.393858,56.337,4.38706,23.8044,0.26364
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp2,1.92786,0,1.92786,1.92786,1.92786,1.92786,865.129,303.826,28.2969,1788.03,561.303,1168.95,26.3691
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp20,2.60749,0,2.60749,2.60749,2.60749,2.60749,6227.64,1559.82,174.799,10493.9,4667.81,7787.46,172.191
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp200,0.178513,5.56225e-17,0.178513,0.178513,0.178513,0.178513,20.2106,12.9455,0.594124,74.0373,7.26517,33.1561,0.415611
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp201,0.0786063,4.17169e-17,0.0786063,0.0786063,0.0786063,0.0786063,28.3114,16.8984,0.867149,95.3113,11.413,45.2098,0.788542
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp202,0.130119,0,0.130119,0.130119,0.130119,0.130119,38.8343,21.6582,1.22824,120.604,17.1762,60.4925,1.09812
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp203,0.0462883,6.25753e-17,0.0462883,0.0462883,0.0462883,0.0462883,52.2514,27.3263,1.6928,150.426,24.9251,79.5778,1.64652
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp204,0.0918993,5.56225e-17,0.0918993,0.0918993,0.0918993,0.0918993,69.0589,34.0151,2.27582,185.343,35.0438,103.074,2.18392
oname:obs.csv_otype:lst_usecol:obsval_obsnme:h_p46_cp205,0.0265967,3.47641e-18,0.0265967,0.0265967,0.0265967,0.0265967,89.7654,41.8452,2.99146,225.966,47.9202,131.611,2.96486
