name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp151,1991.07,2.2783e-12,1991.07,1991.07,1991.07,1991.07,2256.12,9.11319e-13,2256.12,2256.12,2256.12,2256.12,265.055
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp152,2292.93,3.64528e-12,2292.93,2292.93,2292.93,2292.93,2256.12,1.36698e-12,2256.12,2256.12,2256.12,2256.12,36.8132
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp153,1991.07,3.41745e-12,1991.07,1991.07,1991.07,1991.07,2256.12,9.11319e-13,2256.12,2256.12,2256.12,2256.12,265.055
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp154,2292.93,2.73396e-12,2292.93,2292.93,2292.93,2292.93,2256.12,3.64528e-12,2256.12,2256.12,2256.12,2256.12,36.8132
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp155,1991.07,9.11319e-13,1991.07,1991.07,1991.07,1991.07,2256.12,1.36698e-12,2256.12,2256.12,2256.12,2256.12,265.055
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp156,2292.93,9.11319e-13,2292.93,2292.93,2292.93,2292.93,2256.12,2.2783e-12,2256.12,2256.12,2256.12,2256.12,36.8132
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp157,1991.07,6.83489e-13,1991.07,1991.07,1991.07,1991.07,2256.12,2.73396e-12,2256.12,2256.12,2256.12,2256.12,265.055
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp158,2292.93,9.11319e-13,2292.93,2292.93,2292.93,2292.93,2256.12,9.11319e-13,2256.12,2256.12,2256.12,2256.12,36.8132
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp159,1991.07,2.05047e-12,1991.07,1991.07,1991.07,1991.07,2256.12,1.82264e-12,2256.12,2256.12,2256.12,2256.12,265.055
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp16,2234.03,9.11319e-13,2234.03,2234.03,2234.03,2234.03,2263.46,0,2263.46,2263.46,2263.46,2263.46,29.4238
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp160,2292.93,1.82264e-12,2292.93,2292.93,2292.93,2292.93,2256.12,1.82264e-12,2256.12,2256.12,2256.12,2256.12,36.8132
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp161,1991.07,1.82264e-12,1991.07,1991.07,1991.07,1991.07,2256.12,1.36698e-12,2256.12,2256.12,2256.12,2256.12,265.055
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp162,2292.93,3.18962e-12,2292.93,2292.93,2292.93,2292.93,2256.12,1.36698e-12,2256.12,2256.12,2256.12,2256.12,36.8134
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp163,1991.07,2.50613e-12,1991.07,1991.07,1991.07,1991.07,2256.12,4.5566e-13,2256.12,2256.12,2256.12,2256.12,265.055
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp164,2292.93,1.82264e-12,2292.93,2292.93,2292.93,2292.93,2256.12,9.11319e-13,2256.12,2256.12,2256.12,2256.12,36.8137
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp165,1991.07,1.36698e-12,1991.07,1991.07,1991.07,1991.07,2256.12,1.36698e-12,2256.12,2256.12,2256.12,2256.12,265.054
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp166,2292.93,1.82264e-12,2292.93,2292.93,2292.93,2292.93,2256.12,2.2783e-12,2256.12,2256.12,2256.12,2256.12,36.8142
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp167,1991.07,4.5566e-13,1991.07,1991.07,1991.07,1991.07,2256.12,1.36698e-12,2256.12,2256.12,2256.12,2256.12,265.053
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp168,2292.93,4.10094e-12,2292.93,2292.93,2292.93,2292.93,2256.12,9.11319e-13,2256.12,2256.12,2256.12,2256.12,36.8148
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp169,1991.07,1.36698e-12,1991.07,1991.07,1991.07,1991.07,2256.12,1.82264e-12,2256.12,2256.12,2256.12,2256.12,265.051
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp17,2234.03,1.82264e-12,2234.03,2234.03,2234.03,2234.03,2263.45,9.11319e-13,2263.45,2263.45,2263.45,2263.45,29.4177
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp170,2292.93,0,2292.93,2292.93,2292.93,2292.93,2256.12,1.36698e-12,2256.12,2256.12,2256.12,2256.12,36.8151
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp171,1991.07,2.05047e-12,1991.07,1991.07,1991.07,1991.07,2256.11,9.11319e-13,2256.11,2256.11,2256.11,2256.11,265.049
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp172,2292.93,1.82264e-12,2292.93,2292.93,2292.93,2292.93,2256.11,1.36698e-12,2256.11,2256.11,2256.11,2256.11,36.8151
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp173,1991.07,1.82264e-12,1991.07,1991.07,1991.07,1991.07,2256.11,9.11319e-13,2256.11,2256.11,2256.11,2256.11,265.046
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp174,2292.93,2.2783e-12,2292.93,2292.93,2292.93,2292.93,2256.11,1.36698e-12,2256.11,2256.11,2256.11,2256.11,36.8171
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp175,1991.07,2.73396e-12,1991.07,1991.07,1991.07,1991.07,2256.11,2.73396e-12,2256.11,2256.11,2256.11,2256.11,265.041
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp176,2292.93,2.73396e-12,2292.93,2292.93,2292.93,2292.93,2256.1,1.82264e-12,2256.1,2256.1,2256.1,2256.1,36.8243
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp177,1991.06,1.59481e-12,1991.06,1991.06,1991.06,1991.06,2256.1,1.36698e-12,2256.1,2256.1,2256.1,2256.1,265.036
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp178,2292.93,2.2783e-12,2292.93,2292.93,2292.93,2292.93,2256.1,1.82264e-12,2256.1,2256.1,2256.1,2256.1,36.8337
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp179,1991.06,1.36698e-12,1991.06,1991.06,1991.06,1991.06,2256.09,1.82264e-12,2256.09,2256.09,2256.09,2256.09,265.029
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp18,2226.67,2.2783e-12,2226.67,2226.67,2226.67,2226.67,2263.44,4.5566e-13,2263.44,2263.44,2263.44,2263.44,36.7735
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp180,2292.93,2.2783e-12,2292.93,2292.93,2292.93,2292.93,2256.09,2.2783e-12,2256.09,2256.09,2256.09,2256.09,36.8432
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp181,1991.06,2.50613e-12,1991.06,1991.06,1991.06,1991.06,2256.09,3.18962e-12,2256.09,2256.09,2256.09,2256.09,265.021
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp182,2292.93,0,2292.93,2292.93,2292.93,2292.93,2256.08,4.5566e-13,2256.08,2256.08,2256.08,2256.08,36.8533
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp183,1991.06,2.50613e-12,1991.06,1991.06,1991.06,1991.06,2256.08,2.2783e-12,2256.08,2256.08,2256.08,2256.08,265.011
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp184,2292.93,1.36698e-12,2292.93,2292.93,2292.93,2292.93,2256.07,9.11319e-13,2256.07,2256.07,2256.07,2256.07,36.8645
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp185,1991.06,0,1991.06,1991.06,1991.06,1991.06,2256.06,0,2256.06,2256.06,2256.06,2256.06,265
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp186,2292.93,2.73396e-12,2292.93,2292.93,2292.93,2292.93,2256.06,0,2256.06,2256.06,2256.06,2256.06,36.8774
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp187,1991.06,2.05047e-12,1991.06,1991.06,1991.06,1991.06,2256.05,1.36698e-12,2256.05,2256.05,2256.05,2256.05,264.985
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp188,2292.93,2.73396e-12,2292.93,2292.93,2292.93,2292.93,2256.04,2.2783e-12,2256.04,2256.04,2256.04,2256.04,36.8922
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp189,1991.07,2.05047e-12,1991.07,1991.07,1991.07,1991.07,2256.03,1.36698e-12,2256.03,2256.03,2256.03,2256.03,264.968
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp19,2226.67,2.2783e-12,2226.67,2226.67,2226.67,2226.67,2263.44,2.2783e-12,2263.44,2263.44,2263.44,2263.44,36.7658
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp190,2292.93,2.73396e-12,2292.93,2292.93,2292.93,2292.93,2256.03,9.11319e-13,2256.03,2256.03,2256.03,2256.03,36.909
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp191,1991.07,1.13915e-12,1991.07,1991.07,1991.07,1991.07,2256.02,2.2783e-12,2256.02,2256.02,2256.02,2256.02,264.95
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp192,2292.93,9.11319e-13,2292.93,2292.93,2292.93,2292.93,2256.01,1.36698e-12,2256.01,2256.01,2256.01,2256.01,36.9278
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp193,1991.07,1.59481e-12,1991.07,1991.07,1991.07,1991.07,2256,9.11319e-13,2256,2256,2256,2256,264.93
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp194,2292.93,1.36698e-12,2292.93,2292.93,2292.93,2292.93,2255.99,1.36698e-12,2255.99,2255.99,2255.99,2255.99,36.9485
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp195,1991.07,4.5566e-13,1991.07,1991.07,1991.07,1991.07,2255.97,0,2255.97,2255.97,2255.97,2255.97,264.909
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp196,2292.93,2.2783e-12,2292.93,2292.93,2292.93,2292.93,2255.96,0,2255.96,2255.96,2255.96,2255.96,36.9711
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp197,1991.07,1.82264e-12,1991.07,1991.07,1991.07,1991.07,2255.95,1.82264e-12,2255.95,2255.95,2255.95,2255.95,264.885
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp198,2292.93,9.11319e-13,2292.93,2292.93,2292.93,2292.93,2255.94,0,2255.94,2255.94,2255.94,2255.94,36.9956
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp199,1991.07,2.73396e-12,1991.07,1991.07,1991.07,1991.07,2255.93,1.82264e-12,2255.93,2255.93,2255.93,2255.93,264.86
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp2,2285.57,1.36698e-12,2285.57,2285.57,2285.57,2285.57,2263.48,0,2263.48,2263.48,2263.48,2263.48,22.088
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp20,2219.31,2.2783e-12,2219.31,2219.31,2219.31,2219.31,2263.43,4.5566e-13,2263.43,2263.43,2263.43,2263.43,44.1198
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp200,2292.93,4.5566e-13,2292.93,2292.93,2292.93,2292.93,2248.76,2.2783e-12,2248.76,2248.76,2248.76,2248.76,44.1758
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp201,1991.07,1.82264e-12,1991.07,1991.07,1991.07,1991.07,2248.76,4.5566e-13,2248.76,2248.76,2248.76,2248.76,257.692
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp202,2292.93,2.2783e-12,2292.93,2292.93,2292.93,2292.93,2248.76,9.11319e-13,2248.76,2248.76,2248.76,2248.76,44.1758
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp203,1991.07,2.2783e-12,1991.07,1991.07,1991.07,1991.07,2248.76,1.82264e-12,2248.76,2248.76,2248.76,2248.76,257.692
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp204,2292.93,4.5566e-13,2292.93,2292.93,2292.93,2292.93,2248.76,2.2783e-12,2248.76,2248.76,2248.76,2248.76,44.1758
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp205,1991.07,2.2783e-13,1991.07,1991.07,1991.07,1991.07,2248.76,4.5566e-13,2248.76,2248.76,2248.76,2248.76,257.692
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp206,2292.93,0,2292.93,2292.93,2292.93,2292.93,2248.76,1.36698e-12,2248.76,2248.76,2248.76,2248.76,44.1758
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp207,1991.07,2.2783e-13,1991.07,1991.07,1991.07,1991.07,2248.76,1.36698e-12,2248.76,2248.76,2248.76,2248.76,257.692
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp208,2292.93,0,2292.93,2292.93,2292.93,2292.93,2248.76,9.11319e-13,2248.76,2248.76,2248.76,2248.76,44.1759
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp209,1991.07,1.82264e-12,1991.07,1991.07,1991.07,1991.07,2248.76,9.11319e-13,2248.76,2248.76,2248.76,2248.76,257.692
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp21,2219.31,1.36698e-12,2219.31,2219.31,2219.31,2219.31,2263.42,4.10094e-12,2263.42,2263.42,2263.42,2263.42,44.1104
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp210,2292.93,0,2292.93,2292.93,2292.93,2292.93,2248.76,0,2248.76,2248.76,2248.76,2248.76,44.1762
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp211,1991.07,1.36698e-12,1991.07,1991.07,1991.07,1991.07,2248.76,4.5566e-13,2248.76,2248.76,2248.76,2248.76,257.692
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp22,2211.95,4.5566e-13,2211.95,2211.95,2211.95,2211.95,2263.41,1.82264e-12,2263.41,2263.41,2263.41,2263.41,51.4627
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp23,2211.95,9.11319e-13,2211.95,2211.95,2211.95,2211.95,2263.4,1.82264e-12,2263.4,2263.4,2263.4,2263.4,51.4515
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp24,2204.58,1.36698e-12,2204.58,2204.58,2204.58,2204.58,2263.38,0,2263.38,2263.38,2263.38,2263.38,58.802
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp25,2204.58,1.36698e-12,2204.58,2204.58,2204.58,2204.58,2263.37,0,2263.37,2263.37,2263.37,2263.37,58.7889
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp26,2197.22,1.36698e-12,2197.22,2197.22,2197.22,2197.22,2263.36,3.18962e-12,2263.36,2263.36,2263.36,2263.36,66.1377
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp27,2197.22,1.36698e-12,2197.22,2197.22,2197.22,2197.22,2263.34,9.11319e-13,2263.34,2263.34,2263.34,2263.34,66.1228
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp28,2189.86,1.36698e-12,2189.86,2189.86,2189.86,2189.86,2263.33,4.5566e-13,2263.33,2263.33,2263.33,2263.33,73.4697
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp29,2189.86,9.11319e-13,2189.86,2189.86,2189.86,2189.86,2263.31,0,2263.31,2263.31,2263.31,2263.31,73.4531
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp3,2285.57,1.36698e-12,2285.57,2285.57,2285.57,2285.57,2263.48,9.11319e-13,2263.48,2263.48,2263.48,2263.48,22.0881
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp30,2182.49,0,2182.49,2182.49,2182.49,2182.49,2263.29,1.36698e-12,2263.29,2263.29,2263.29,2263.29,80.798
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp31,2182.49,1.36698e-12,2182.49,2182.49,2182.49,2182.49,2263.27,3.64528e-12,2263.27,2263.27,2263.27,2263.27,80.7796
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp32,2175.13,2.2783e-12,2175.13,2175.13,2175.13,2175.13,2263.25,4.5566e-13,2263.25,2263.25,2263.25,2263.25,88.1225
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp33,2175.13,9.11319e-13,2175.13,2175.13,2175.13,2175.13,2263.23,2.2783e-12,2263.23,2263.23,2263.23,2263.23,88.1025
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp34,2167.77,4.5566e-13,2167.77,2167.77,2167.77,2167.77,2263.21,9.11319e-13,2263.21,2263.21,2263.21,2263.21,95.443
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp35,2167.77,1.36698e-12,2167.77,2167.77,2167.77,2167.77,2263.19,4.5566e-13,2263.19,2263.19,2263.19,2263.19,95.4213
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp36,2160.41,1.82264e-12,2160.41,2160.41,2160.41,2160.41,2263.17,9.11319e-13,2263.17,2263.17,2263.17,2263.17,102.76
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp37,2160.41,4.5566e-13,2160.41,2160.41,2160.41,2160.41,2263.14,4.5566e-13,2263.14,2263.14,2263.14,2263.14,102.736
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp38,2153.04,1.82264e-12,2153.04,2153.04,2153.04,2153.04,2263.12,1.36698e-12,2263.12,2263.12,2263.12,2263.12,110.072
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp39,2153.04,2.2783e-12,2153.04,2153.04,2153.04,2153.04,2263.09,4.5566e-13,2263.09,2263.09,2263.09,2263.09,110.046
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp4,2278.21,2.2783e-12,2278.21,2278.21,2278.21,2278.21,2263.48,1.36698e-12,2263.48,2263.48,2263.48,2263.48,14.7257
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp40,2145.68,2.2783e-12,2145.68,2145.68,2145.68,2145.68,2263.06,2.2783e-12,2263.06,2263.06,2263.06,2263.06,117.381
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp41,2145.68,2.2783e-12,2145.68,2145.68,2145.68,2145.68,2263.03,9.11319e-13,2263.03,2263.03,2263.03,2263.03,117.353
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp42,2138.32,9.11319e-13,2138.32,2138.32,2138.32,2138.32,2263,1.82264e-12,2263,2263,2263,2263,124.686
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp43,2138.32,2.73396e-12,2138.32,2138.32,2138.32,2138.32,2262.97,1.36698e-12,2262.97,2262.97,2262.97,2262.97,124.656
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp44,2130.96,1.36698e-12,2130.96,2130.96,2130.96,2130.96,2263.48,9.11319e-13,2263.48,2263.48,2263.48,2263.48,132.527
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp45,2130.96,9.11319e-13,2130.96,2130.96,2130.96,2130.96,2263.48,4.5566e-13,2263.48,2263.48,2263.48,2263.48,132.527
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp46,2123.59,0,2123.59,2123.59,2123.59,2123.59,2263.48,9.11319e-13,2263.48,2263.48,2263.48,2263.48,139.89
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp47,2123.59,4.5566e-13,2123.59,2123.59,2123.59,2123.59,2263.48,4.5566e-13,2263.48,2263.48,2263.48,2263.48,139.89
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp48,2116.23,2.73396e-12,2116.23,2116.23,2116.23,2116.23,2263.48,1.36698e-12,2263.48,2263.48,2263.48,2263.48,147.253
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp49,2116.23,2.73396e-12,2116.23,2116.23,2116.23,2116.23,2263.48,1.36698e-12,2263.48,2263.48,2263.48,2263.48,147.253
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp5,2278.21,9.11319e-13,2278.21,2278.21,2278.21,2278.21,2263.48,1.36698e-12,2263.48,2263.48,2263.48,2263.48,14.7259
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp50,2108.87,0,2108.87,2108.87,2108.87,2108.87,2263.48,4.10094e-12,2263.48,2263.48,2263.48,2263.48,154.615
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp51,2108.87,3.18962e-12,2108.87,2108.87,2108.87,2108.87,2263.48,4.5566e-13,2263.48,2263.48,2263.48,2263.48,154.615
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp52,2101.51,0,2101.51,2101.51,2101.51,2101.51,2263.48,2.2783e-12,2263.48,2263.48,2263.48,2263.48,161.978
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp53,2101.51,1.82264e-12,2101.51,2101.51,2101.51,2101.51,2263.48,1.36698e-12,2263.48,2263.48,2263.48,2263.48,161.978
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp54,2094.14,3.18962e-12,2094.14,2094.14,2094.14,2094.14,2263.48,4.5566e-13,2263.48,2263.48,2263.48,2263.48,169.341
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp55,2094.14,2.73396e-12,2094.14,2094.14,2094.14,2094.14,2263.48,1.36698e-12,2263.48,2263.48,2263.48,2263.48,169.341
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp56,2086.78,9.11319e-13,2086.78,2086.78,2086.78,2086.78,2263.48,4.5566e-13,2263.48,2263.48,2263.48,2263.48,176.703
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp57,2086.78,3.18962e-12,2086.78,2086.78,2086.78,2086.78,2263.48,0,2263.48,2263.48,2263.48,2263.48,176.703
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp58,2079.42,2.2783e-12,2079.42,2079.42,2079.42,2079.42,2263.48,2.2783e-12,2263.48,2263.48,2263.48,2263.48,184.066
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp59,2079.42,1.36698e-12,2079.42,2079.42,2079.42,2079.42,2263.48,1.82264e-12,2263.48,2263.48,2263.48,2263.48,184.066
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp6,2270.85,3.64528e-12,2270.85,2270.85,2270.85,2270.85,2263.48,0,2263.48,2263.48,2263.48,2263.48,7.36374
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp60,2072.05,1.82264e-12,2072.05,2072.05,2072.05,2072.05,2263.48,3.18962e-12,2263.48,2263.48,2263.48,2263.48,191.428
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp61,2072.05,1.82264e-12,2072.05,2072.05,2072.05,2072.05,2263.48,1.82264e-12,2263.48,2263.48,2263.48,2263.48,191.428
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp62,2064.69,2.2783e-12,2064.69,2064.69,2064.69,2064.69,2263.48,0,2263.48,2263.48,2263.48,2263.48,198.791
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp63,2064.69,4.5566e-13,2064.69,2064.69,2064.69,2064.69,2263.48,1.36698e-12,2263.48,2263.48,2263.48,2263.48,198.79
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp64,2057.33,4.5566e-13,2057.33,2057.33,2057.33,2057.33,2263.48,1.82264e-12,2263.48,2263.48,2263.48,2263.48,206.153
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp65,2057.33,4.5566e-13,2057.33,2057.33,2057.33,2057.33,2263.48,2.73396e-12,2263.48,2263.48,2263.48,2263.48,206.152
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp66,2049.97,1.82264e-12,2049.97,2049.97,2049.97,2049.97,2263.48,2.2783e-12,2263.48,2263.48,2263.48,2263.48,213.514
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp67,2049.97,1.82264e-12,2049.97,2049.97,2049.97,2049.97,2263.48,2.73396e-12,2263.48,2263.48,2263.48,2263.48,213.514
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp68,2042.6,2.73396e-12,2042.6,2042.6,2042.6,2042.6,2263.48,0,2263.48,2263.48,2263.48,2263.48,220.875
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp69,2042.6,9.11319e-13,2042.6,2042.6,2042.6,2042.6,2263.48,3.18962e-12,2263.48,2263.48,2263.48,2263.48,220.875
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp7,2270.85,2.2783e-12,2270.85,2270.85,2270.85,2270.85,2263.48,2.73396e-12,2263.48,2263.48,2263.48,2263.48,7.36437
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp70,2035.24,1.59481e-12,2035.24,2035.24,2035.24,2035.24,2263.48,1.36698e-12,2263.48,2263.48,2263.48,2263.48,228.236
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp71,2035.24,0,2035.24,2035.24,2035.24,2035.24,2263.48,9.11319e-13,2263.48,2263.48,2263.48,2263.48,228.235
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp72,2027.88,1.36698e-12,2027.88,2027.88,2027.88,2027.88,2263.47,9.11319e-13,2263.47,2263.47,2263.47,2263.47,235.596
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp73,2027.88,1.13915e-12,2027.88,2027.88,2027.88,2027.88,2263.47,3.64528e-12,2263.47,2263.47,2263.47,2263.47,235.594
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp74,2020.52,9.11319e-13,2020.52,2020.52,2020.52,2020.52,2263.47,1.82264e-12,2263.47,2263.47,2263.47,2263.47,242.955
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp75,2020.52,2.2783e-12,2020.52,2020.52,2020.52,2020.52,2263.47,4.5566e-13,2263.47,2263.47,2263.47,2263.47,242.952
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp76,2013.15,2.50613e-12,2013.15,2013.15,2013.15,2013.15,2263.47,1.36698e-12,2263.47,2263.47,2263.47,2263.47,250.313
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp77,2013.15,2.2783e-13,2013.15,2013.15,2013.15,2013.15,2263.46,0,2263.46,2263.46,2263.46,2263.46,250.31
oname:obs.csv_otype:lst_usecol:obsval_obsnme:hd_p2_cp78,2005.79,2.73396e-12,2005.79,2005.79,2005.79,2005.79,2263.46,2.2783e-12,2263.46,2263.46,2263.46,2263.46,257.67
